,MachineIdentifier,ProductName,EngineVersion,AppVersion,AvSigVersion,IsBeta,RtpStateBitfield,IsSxsPassiveMode,DefaultBrowsersIdentifier,AVProductStatesIdentifier,AVProductsInstalled,AVProductsEnabled,HasTpm,CountryIdentifier,CityIdentifier,OrganizationIdentifier,GeoNameIdentifier,LocaleEnglishNameIdentifier,Platform,Processor,OsVer,OsBuild,OsSuite,OsPlatformSubRelease,OsBuildLab,SkuEdition,IsProtected,AutoSampleOptIn,PuaMode,SMode,IeVerIdentifier,SmartScreen,Firewall,UacLuaenable,Census_MDC2FormFactor,Census_DeviceFamily,Census_OEMNameIdentifier,Census_OEMModelIdentifier,Census_ProcessorCoreCount,Census_ProcessorManufacturerIdentifier,Census_ProcessorModelIdentifier,Census_ProcessorClass,Census_PrimaryDiskTotalCapacity,Census_PrimaryDiskTypeName,Census_SystemVolumeTotalCapacity,Census_HasOpticalDiskDrive,Census_TotalPhysicalRAM,Census_ChassisTypeName,Census_InternalPrimaryDiagonalDisplaySizeInInches,Census_InternalPrimaryDisplayResolutionHorizontal,Census_InternalPrimaryDisplayResolutionVertical,Census_PowerPlatformRoleName,Census_InternalBatteryType,Census_InternalBatteryNumberOfCharges,Census_OSVersion,Census_OSArchitecture,Census_OSBranch,Census_OSBuildNumber,Census_OSBuildRevision,Census_OSEdition,Census_OSSkuName,Census_OSInstallTypeName,Census_OSInstallLanguageIdentifier,Census_OSUILocaleIdentifier,Census_OSWUAutoUpdateOptionsName,Census_IsPortableOperatingSystem,Census_GenuineStateName,Census_ActivationChannel,Census_IsFlightingInternal,Census_IsFlightsDisabled,Census_FlightRing,Census_ThresholdOptIn,Census_FirmwareManufacturerIdentifier,Census_FirmwareVersionIdentifier,Census_IsSecureBootEnabled,Census_IsWIMBootEnabled,Census_IsVirtualDevice,Census_IsTouchEnabled,Census_IsPenCapable,Census_IsAlwaysOnAlwaysConnectedCapable,Wdft_IsGamer,Wdft_RegionIdentifier,HasDetections
4795738,89a2b19b3dde169817daa6e900d2abf7,win8defender,1.1.15200.1,4.13.17134.228,1.275.284.0,0,7.0,0,,53447.0,1.0,1.0,1,93,56957.0,27.0,119.0,64,windows10,x64,10.0.0.0,17134,768,rs4,17134.1.amd64fre.rs4_release.180410-1804,Home,1.0,0,,0.0,137.0,,1.0,1.0,Notebook,Windows.Desktop,2668.0,170875.0,4.0,5.0,2373.0,,953869.0,HDD,285350.0,0,4096.0,Notebook,15.3,1366.0,768.0,Mobile,,0.0,10.0.17134.228,amd64,rs4_release,17134,228,CoreSingleLanguage,CORE_SINGLELANGUAGE,Reset,8.0,31,FullAuto,0,OFFLINE,OEM:DM,,0.0,Unknown,,628.0,23575.0,1,,0.0,0,0,0.0,,,0
5153393,93e5138a1f19d1c6c1a80c300e51d397,win8defender,1.1.15200.1,4.18.1807.18075,1.275.921.0,0,7.0,0,,53447.0,1.0,1.0,1,9,122291.0,,10.0,214,windows10,x64,10.0.0.0,17134,768,rs4,17134.1.amd64fre.rs4_release.180410-1804,Home,1.0,0,,0.0,137.0,,1.0,1.0,Desktop,Windows.Desktop,4909.0,317701.0,4.0,5.0,2407.0,,953869.0,HDD,476379.0,0,4096.0,Desktop,20.0,1600.0,900.0,Desktop,,4294967295.0,10.0.17134.228,amd64,rs4_release,17134,228,Core,CORE,IBSClean,9.0,34,FullAuto,0,IS_GENUINE,Retail,,0.0,Retail,,142.0,52458.0,0,,0.0,0,0,0.0,1.0,10.0,0
3347941,6011b0fb1241e1b6e4bd5fdedb7f3d9f,win8defender,1.1.15100.1,4.18.1807.18075,1.273.601.0,0,7.0,0,,53447.0,1.0,1.0,1,9,130646.0,,10.0,214,windows10,x64,10.0.0.0,15063,768,rs2,15063.0.amd64fre.rs2_release.170317-1834,Home,1.0,0,,0.0,108.0,RequireAdmin,1.0,1.0,AllInOne,Windows.Desktop,2668.0,212413.0,2.0,1.0,311.0,,953869.0,HDD,931500.0,1,8192.0,AllinOne,21.5,1920.0,1080.0,Desktop,,4294967295.0,10.0.15063.1206,amd64,rs2_release,15063,1206,Core,CORE,Update,9.0,34,AutoInstallAndRebootAtMaintenanceTime,0,IS_GENUINE,OEM:DM,,0.0,Retail,,628.0,50283.0,1,,0.0,0,0,0.0,1.0,10.0,1
2373980,4419396721e940366f11d2d7814292b8,win8defender,1.1.15100.1,4.12.16299.15,1.273.810.0,0,7.0,0,,53447.0,1.0,1.0,1,60,155363.0,27.0,240.0,233,windows10,x64,10.0.0.0,16299,768,rs3,16299.15.amd64fre.rs3_release.170928-1534,Home,1.0,0,,0.0,135.0,,1.0,1.0,Notebook,Windows.Desktop,3799.0,207034.0,2.0,1.0,648.0,,476940.0,HDD,476389.0,0,8192.0,Notebook,15.5,1366.0,768.0,Mobile,,0.0,10.0.16299.15,amd64,rs3_release,16299,15,Core,CORE,IBSClean,9.0,34,UNKNOWN,0,IS_GENUINE,Retail,,0.0,Retail,,556.0,64640.0,0,,0.0,0,0,0.0,0.0,15.0,0
205255,05e836638b81c1560eac662d7d642530,win8defender,1.1.15100.1,4.18.1806.18062,1.273.518.0,0,7.0,0,,53447.0,1.0,1.0,1,12,70997.0,27.0,15.0,58,windows10,x64,10.0.0.0,17134,256,rs4,17134.1.amd64fre.rs4_release.180410-1804,Pro,1.0,0,,0.0,137.0,Warn,1.0,1.0,Desktop,Windows.Desktop,1980.0,331318.0,8.0,5.0,2782.0,,1907729.0,HDD,1906745.0,0,12288.0,Desktop,27.0,1920.0,1080.0,Desktop,#,4294967295.0,10.0.17134.191,amd64,rs4_release,17134,191,Professional,PROFESSIONAL,UUPUpgrade,7.0,30,Notify,0,IS_GENUINE,Retail,0.0,0.0,Retail,0.0,168.0,35763.0,0,0.0,0.0,0,0,0.0,1.0,2.0,1
8421832,f1a7b3a9f5ca778b467e53161c6b79df,win8defender,1.1.15200.1,4.18.1807.18075,1.275.784.0,0,7.0,0,,53447.0,1.0,1.0,1,171,123595.0,27.0,211.0,182,windows10,x64,10.0.0.0,14393,768,rs1,14393.0.amd64fre.rs1_release.160715-1616,Home,1.0,0,,0.0,94.0,RequireAdmin,1.0,1.0,Convertible,Windows.Desktop,525.0,330895.0,2.0,5.0,3405.0,,476940.0,HDD,190325.0,0,4096.0,Notebook,11.6,1366.0,768.0,Mobile,,328.0,10.0.14393.0,amd64,rs1_release,14393,0,Core,CORE,Refresh,29.0,125,FullAuto,0,IS_GENUINE,Retail,,0.0,Retail,,142.0,68876.0,1,,0.0,1,0,0.0,0.0,3.0,0
5037091,908d8c6b39f52002f667b8096f4d6479,win8defender,1.1.15200.1,4.18.1807.18075,1.275.330.0,0,7.0,0,,7945.0,2.0,1.0,1,155,82373.0,18.0,201.0,231,windows10,x86,10.0.0.0,17134,256,rs4,17134.1.x86fre.rs4_release.180410-1804,Pro,1.0,0,,0.0,137.0,,1.0,1.0,Desktop,Windows.Desktop,4589.0,313586.0,2.0,1.0,196.0,,476940.0,HDD,226938.0,0,4096.0,Desktop,19.1,1280.0,1024.0,Desktop,,4294967295.0,10.0.17134.228,x86,rs4_release,17134,228,Professional,PROFESSIONAL,UUPUpgrade,9.0,34,FullAuto,0,IS_GENUINE,Retail,,0.0,Retail,,142.0,14108.0,0,,0.0,0,0,0.0,0.0,10.0,0
2160833,3e01fa1e586a90db68ba0c9a4eadfc2c,win8defender,1.1.15100.1,4.18.1807.18075,1.273.1519.0,0,7.0,0,,50188.0,2.0,1.0,1,41,130336.0,,52.0,217,windows10,x64,10.0.0.0,17134,256,rs4,17134.1.amd64fre.rs4_release.180410-1804,Pro,1.0,0,,0.0,137.0,RequireAdmin,0.0,1.0,Notebook,Windows.Desktop,585.0,189457.0,2.0,5.0,2031.0,,476940.0,HDD,476323.0,0,4096.0,Notebook,15.5,1366.0,768.0,Mobile,lion,0.0,10.0.17134.228,amd64,rs4_release,17134,228,ProfessionalEducation,PROFESSIONAL,Update,9.0,34,FullAuto,0,IS_GENUINE,Retail,0.0,0.0,Retail,0.0,556.0,63643.0,1,0.0,0.0,0,0,0.0,1.0,10.0,1
2873185,5270ce51e0c842a67494104d8e1a77fb,win8defender,1.1.15200.1,4.18.1807.18075,1.275.455.0,0,7.0,0,,53447.0,1.0,1.0,1,44,11061.0,18.0,57.0,218,windows10,x64,10.0.0.0,16299,768,rs3,16299.431.amd64fre.rs3_release_svc_escrow.180502-1908,Home,1.0,0,,0.0,117.0,RequireAdmin,1.0,1.0,Notebook,Windows.Desktop,2668.0,171149.0,2.0,5.0,1985.0,,476940.0,HDD,433153.0,0,4096.0,Notebook,14.0,1366.0,768.0,Mobile,li-i,0.0,10.0.16299.431,amd64,rs3_release_svc_escrow,16299,431,CoreSingleLanguage,CORE_SINGLELANGUAGE,UUPUpgrade,9.0,34,Notify,0,IS_GENUINE,OEM:DM,,0.0,Retail,0.0,628.0,26318.0,1,0.0,0.0,0,0,0.0,0.0,10.0,0
7995781,e56c09ef092b6805ca7511fd599d1903,win8defender,1.1.15200.1,4.12.16299.15,1.275.1209.0,0,7.0,0,,7945.0,2.0,1.0,1,66,113194.0,27.0,89.0,88,windows10,x64,10.0.0.0,16299,768,rs3,16299.431.amd64fre.rs3_release_svc_escrow.180502-1908,Home,1.0,0,,0.0,117.0,RequireAdmin,1.0,1.0,Notebook,Windows.Desktop,525.0,331439.0,4.0,5.0,3397.0,,953869.0,HDD,953093.0,0,4096.0,Notebook,17.2,1600.0,900.0,Mobile,,0.0,10.0.17134.191,amd64,rs4_release,17134,191,Core,CORE,UUPUpgrade,14.0,49,FullAuto,0,IS_GENUINE,OEM:DM,,0.0,Retail,,142.0,70806.0,0,,0.0,0,0,0.0,0.0,5.0,0
6399571,b7ab72eadd52b254f0fa02de5deea46d,win8defender,1.1.15100.1,4.18.1807.18075,1.273.1420.0,0,7.0,0,,49480.0,2.0,1.0,1,142,133901.0,27.0,157.0,68,windows10,x64,10.0.0.0,16299,768,rs3,16299.431.amd64fre.rs3_release_svc_escrow.180502-1908,Home,1.0,0,,0.0,117.0,,1.0,1.0,Notebook,Windows.Desktop,585.0,189533.0,2.0,5.0,2097.0,,476940.0,HDD,475799.0,0,4096.0,Notebook,13.9,1366.0,768.0,Mobile,,0.0,10.0.16299.492,amd64,rs3_release_svc_escrow,16299,492,CoreSingleLanguage,CORE_SINGLELANGUAGE,Upgrade,8.0,31,UNKNOWN,0,IS_GENUINE,OEM:DM,,0.0,Retail,,556.0,63408.0,1,,0.0,0,0,0.0,0.0,1.0,1
8508609,f4252f5fa72df813b07925082e85431a,win8defender,1.1.15100.1,4.9.10586.1106,1.273.1568.0,0,7.0,0,,47238.0,2.0,1.0,1,68,24844.0,27.0,276.0,74,windows10,x64,10.0.0.0,10586,768,th2,10586.1106.amd64fre.th2_release.170904-1742,Home,1.0,0,,0.0,74.0,RequireAdmin,1.0,1.0,Notebook,Windows.Desktop,585.0,189519.0,2.0,5.0,2097.0,,29820.0,SSD,28678.0,0,4096.0,Notebook,11.6,1366.0,768.0,Mobile,,0.0,10.0.10586.1106,amd64,th2_release_sec,10586,1106,Core,CORE,Other,7.0,30,Notify,0,IS_GENUINE,OEM:DM,,0.0,Retail,,556.0,63140.0,1,,0.0,0,0,0.0,0.0,12.0,1
158129,048c5a00b54b7073c99aa37992d1ce82,win8defender,1.1.15100.1,4.13.17134.1,1.273.1179.0,0,7.0,0,,53447.0,1.0,1.0,1,195,10222.0,18.0,277.0,75,windows10,x64,10.0.0.0,17134,256,rs4,17134.1.amd64fre.rs4_release.180410-1804,Pro,1.0,0,,0.0,137.0,,1.0,1.0,Desktop,Windows.Desktop,516.0,188345.0,4.0,5.0,2624.0,,953869.0,HDD,499451.0,0,16384.0,Desktop,13.3,1024.0,768.0,Desktop,,4294967295.0,10.0.17134.112,amd64,rs4_release,17134,112,Professional,PROFESSIONAL,IBSClean,8.0,31,UNKNOWN,0,IS_GENUINE,Retail,,0.0,Retail,,142.0,9675.0,0,,0.0,0,0,0.0,,,1
1025040,1d728191f87055ed88dce2adabe0b4bf,win8defender,1.1.14104.0,4.12.16299.15,1.251.42.0,0,7.0,0,2290.0,53447.0,1.0,1.0,1,142,40317.0,,277.0,75,windows10,x64,10.0.0.0,16299,256,rs3,16299.15.amd64fre.rs3_release.170928-1534,Pro,1.0,0,,,111.0,RequireAdmin,1.0,1.0,Desktop,Windows.Desktop,2206.0,251936.0,4.0,5.0,3863.0,,476940.0,HDD,464953.0,1,8192.0,MiniTower,21.5,1920.0,1080.0,Workstation,,4294967295.0,10.0.17134.286,amd64,rs4_release,17134,286,Professional,PROFESSIONAL,Upgrade,8.0,31,FullAuto,0,IS_GENUINE,Retail,0.0,0.0,Unknown,0.0,500.0,41166.0,0,0.0,0.0,0,0,0.0,0.0,1.0,1
8153120,e9f17c89053098ab2608dfe3322e822e,win8defender,1.1.15200.1,4.18.1807.18075,1.275.727.0,0,7.0,0,,46413.0,2.0,1.0,1,141,99420.0,27.0,167.0,227,windows10,x64,10.0.0.0,14393,768,rs1,14393.2189.amd64fre.rs1_release.180329-1711,Home,1.0,0,,0.0,98.0,RequireAdmin,1.0,1.0,Notebook,Windows.Desktop,2102.0,242491.0,4.0,5.0,2640.0,,953869.0,HDD,931873.0,0,8192.0,Notebook,15.5,1366.0,768.0,Mobile,lion,0.0,10.0.14393.2189,amd64,rs1_release,14393,2189,Core,CORE,Upgrade,8.0,31,UNKNOWN,0,IS_GENUINE,OEM:DM,,0.0,Retail,0.0,554.0,33088.0,1,0.0,0.0,1,0,0.0,0.0,10.0,1
6482862,ba0fb6e2a9a236ba60e0cae98599de32,win8defender,1.1.15200.1,4.18.1807.18075,1.275.1486.0,0,7.0,0,,53447.0,1.0,1.0,1,43,147983.0,27.0,53.0,42,windows10,x64,10.0.0.0,16299,768,rs3,16299.15.amd64fre.rs3_release.170928-1534,Home,1.0,0,,0.0,111.0,RequireAdmin,1.0,1.0,Notebook,Windows.Desktop,2668.0,35290.0,4.0,5.0,2573.0,,953869.0,HDD,102401.0,0,4096.0,Notebook,14.0,1366.0,768.0,Mobile,,,10.0.16299.15,amd64,rs3_release,16299,15,CoreCountrySpecific,CORE_COUNTRYSPECIFIC,Refresh,37.0,158,FullAuto,0,IS_GENUINE,Retail,,0.0,Retail,,628.0,16393.0,1,,0.0,0,0,,1.0,7.0,0
4709288,87288cca8a1b1716a3f0eb0ce826d202,win8defender,1.1.15200.1,4.18.1807.18075,1.275.1140.0,0,0.0,1,,23843.0,2.0,1.0,1,142,74924.0,,277.0,75,windows10,x86,10.0.0.0,16299,768,rs3,16299.15.x86fre.rs3_release.170928-1534,Home,0.0,0,,0.0,117.0,RequireAdmin,1.0,1.0,Desktop,Windows.Desktop,1530.0,227997.0,4.0,5.0,2494.0,,953869.0,Unspecified,204549.0,0,4096.0,Desktop,17.0,1280.0,1024.0,Workstation,,4294967295.0,10.0.16299.547,x86,rs3_release,16299,547,Core,CORE,Update,8.0,31,AutoInstallAndRebootAtMaintenanceTime,0,IS_GENUINE,Retail,0.0,0.0,Retail,0.0,142.0,11769.0,0,0.0,0.0,0,0,0.0,0.0,1.0,0
6740832,c17213cdfc3a802d0ab5b9365620c38c,win8defender,1.1.15200.1,4.18.1807.18075,1.275.706.0,0,7.0,0,,53447.0,1.0,1.0,1,195,27192.0,18.0,258.0,246,windows10,x64,10.0.0.0,17134,256,rs4,17134.1.amd64fre.rs4_release.180410-1804,Pro,1.0,0,,0.0,137.0,,1.0,1.0,Notebook,Windows.Desktop,530.0,257720.0,4.0,5.0,2289.0,,305245.0,HDD,101955.0,0,4096.0,Notebook,13.9,1280.0,720.0,Mobile,,4294967295.0,10.0.17134.228,amd64,rs4_release,17134,228,Professional,PROFESSIONAL,Reset,34.0,145,FullAuto,0,IS_GENUINE,Retail,,0.0,Retail,,142.0,42258.0,0,,0.0,0,0,0.0,1.0,1.0,1
698062,140f54e5caa43df0774d9a25c41e6064,win8defender,1.1.14800.3,4.8.10240.17443,1.267.1740.0,0,7.0,0,,62773.0,1.0,1.0,1,93,13354.0,27.0,119.0,64,windows10,x64,10.0.0.0,10240,768,th1,10240.17443.amd64fre.th1.170602-2340,Home,0.0,0,,0.0,53.0,RequireAdmin,1.0,1.0,Notebook,Windows.Desktop,2102.0,245824.0,4.0,5.0,2640.0,,953869.0,HDD,250000.0,0,8192.0,Notebook,15.5,1366.0,768.0,Mobile,lion,0.0,10.0.10240.17443,amd64,th1_st1,10240,17443,CoreSingleLanguage,CORE_SINGLELANGUAGE,Reset,8.0,31,UNKNOWN,0,IS_GENUINE,OEM:DM,0.0,0.0,NOT_SET,0.0,554.0,33157.0,1,0.0,0.0,0,0,0.0,0.0,8.0,0
3383283,61163aaad2870b656dcb9e0b74784925,win8defender,1.1.15200.1,4.13.17134.1,1.275.687.0,0,7.0,0,,62773.0,1.0,1.0,1,195,109609.0,27.0,258.0,75,windows10,x64,10.0.0.0,17134,768,rs4,17134.1.amd64fre.rs4_release.180410-1804,Home,0.0,0,,0.0,137.0,ExistsNotSet,1.0,1.0,Convertible,Windows.Desktop,525.0,316543.0,4.0,5.0,2329.0,,476940.0,HDD,272128.0,0,4096.0,Notebook,15.5,1366.0,768.0,Mobile,,575.0,10.0.17134.112,amd64,rs4_release,17134,112,CoreSingleLanguage,CORE_SINGLELANGUAGE,IBSClean,8.0,31,UNKNOWN,0,IS_GENUINE,Retail,,0.0,Retail,,142.0,61281.0,1,,0.0,1,0,0.0,1.0,1.0,1
5182869,94bba49b4da3c75d8d55ceccd6a9ecf4,win8defender,1.1.15200.1,4.18.1806.18062,1.275.199.0,0,7.0,0,,47238.0,2.0,1.0,1,108,75425.0,27.0,140.0,10,windows10,x64,10.0.0.0,17134,768,rs4,17134.1.amd64fre.rs4_release.180410-1804,Home,1.0,0,,0.0,137.0,RequireAdmin,1.0,1.0,Notebook,Windows.Desktop,2668.0,171320.0,2.0,5.0,1998.0,,476940.0,HDD,428817.0,0,4096.0,Notebook,15.5,1280.0,768.0,Mobile,,0.0,10.0.17134.137,amd64,rs4_release,17134,137,CoreSingleLanguage,CORE_SINGLELANGUAGE,UUPUpgrade,1.0,5,Notify,0,IS_GENUINE,OEM:DM,,0.0,Retail,,628.0,8791.0,1,,0.0,0,0,0.0,0.0,11.0,0
983239,1c3d32cd84011d931c1353ef25efc28f,win8defender,1.1.15200.1,4.18.1807.18075,1.275.388.0,0,7.0,0,,49480.0,2.0,1.0,1,35,153443.0,27.0,277.0,75,windows10,x64,10.0.0.0,17134,768,rs4,17134.1.amd64fre.rs4_release.180410-1804,Home,1.0,0,,0.0,137.0,RequireAdmin,1.0,1.0,Desktop,Windows.Desktop,2206.0,339361.0,8.0,1.0,857.0,,953674.0,Unspecified,952700.0,0,10240.0,Desktop,23.5,1920.0,1080.0,Desktop,,4294967295.0,10.0.17134.228,amd64,rs4_release,17134,228,Core,CORE,UUPUpgrade,8.0,31,FullAuto,0,IS_GENUINE,OEM:NONSLP,,0.0,Retail,0.0,93.0,23281.0,0,0.0,0.0,0,0,0.0,0.0,4.0,0
540903,0f8bb07b88839725617d3106e578e3ce,win8defender,1.1.15100.1,4.18.1806.18062,1.273.541.0,0,7.0,0,,53447.0,1.0,1.0,1,95,,,277.0,75,windows10,x64,10.0.0.0,17134,256,rs4,17134.1.amd64fre.rs4_release.180410-1804,Pro,1.0,0,,0.0,137.0,Off,0.0,1.0,Desktop,Windows.Desktop,,,12.0,5.0,3047.0,,953869.0,HDD,951982.0,0,16384.0,Desktop,34.1,2560.0,1080.0,Desktop,,4294967295.0,10.0.17134.48,amd64,rs4_release,17134,48,Professional,PROFESSIONAL,UUPUpgrade,8.0,31,Notify,0,INVALID_LICENSE,Retail,,0.0,Retail,,,,1,,0.0,0,0,0.0,0.0,11.0,1
3348889,601930bf57863c7ef9fac142e72add7c,win8defender,1.1.15200.1,4.18.1807.18075,1.275.1373.0,0,7.0,0,,53447.0,1.0,1.0,1,93,39805.0,,277.0,75,windows10,x86,10.0.0.0,17134,768,rs4,17134.1.x86fre.rs4_release.180410-1804,Home,1.0,0,,0.0,137.0,,1.0,1.0,Detachable,Windows.Desktop,2668.0,171072.0,4.0,5.0,1848.0,,29820.0,SSD,23728.0,0,2048.0,HandHeld,7.8,1024.0,768.0,Slate,,316.0,10.0.17134.285,x86,rs4_release,17134,285,CoreSingleLanguage,CORE_SINGLELANGUAGE,Reset,8.0,31,FullAuto,0,IS_GENUINE,Retail,,0.0,Retail,,628.0,24626.0,0,,0.0,1,0,1.0,1.0,8.0,0
674260,1360e2b6a5a0a32c8490d7c2a0c5b159,win8defender,1.1.15000.2,4.18.1806.18062,1.271.832.0,0,7.0,0,,11280.0,2.0,1.0,1,88,20710.0,18.0,98.0,103,windows10,x64,10.0.0.0,17134,768,rs4,17134.1.amd64fre.rs4_release.180410-1804,Home,1.0,0,,0.0,137.0,RequireAdmin,1.0,1.0,Notebook,Windows.Desktop,2102.0,242491.0,4.0,1.0,83.0,,953869.0,HDD,940537.0,0,8192.0,Notebook,17.2,1680.0,1050.0,Mobile,,0.0,10.0.17134.165,amd64,rs4_release,17134,165,Core,CORE,Upgrade,5.0,26,FullAuto,0,IS_GENUINE,OEM:DM,,0.0,Retail,,554.0,33145.0,1,,0.0,0,0,0.0,0.0,3.0,0
294292,087725daccd688b6cff7d9dbd56c2bac,win8defender,1.1.15100.1,4.18.1807.18075,1.273.1704.0,0,7.0,0,,53447.0,1.0,1.0,1,8,85219.0,,6.0,172,windows10,x64,10.0.0.0,16299,256,rs3,16299.15.amd64fre.rs3_release.170928-1534,Pro,1.0,0,,0.0,111.0,RequireAdmin,1.0,1.0,Desktop,Windows.Desktop,2668.0,31045.0,4.0,5.0,2267.0,,476940.0,HDD,463438.0,0,4096.0,Desktop,19.1,1440.0,900.0,Desktop,,4294967295.0,10.0.16299.248,amd64,rs3_release,16299,248,Professional,PROFESSIONAL,UUPUpgrade,27.0,120,Notify,0,IS_GENUINE,Retail,,0.0,Retail,0.0,628.0,19478.0,0,0.0,0.0,0,0,0.0,0.0,11.0,1
3797856,6cfd3af5b2169188574bc27a785bbabf,win8defender,1.1.15100.1,4.18.1807.18075,1.273.836.0,0,7.0,0,,53447.0,1.0,1.0,1,9,120007.0,27.0,10.0,214,windows10,x86,10.0.0.0,16299,768,rs3,16299.15.x86fre.rs3_release.170928-1534,Home,1.0,0,,0.0,117.0,RequireAdmin,1.0,1.0,SmallTablet,Windows.Desktop,4915.0,317708.0,4.0,5.0,1848.0,,29820.0,SSD,29090.0,0,2048.0,Desktop,8.8,1920.0,1200.0,Slate,lion,22.0,10.0.16299.371,x86,rs3_release,16299,371,Core,CORE,UUPUpgrade,9.0,34,UNKNOWN,0,IS_GENUINE,OEM:DM,,0.0,Retail,0.0,142.0,12536.0,0,0.0,0.0,1,0,1.0,0.0,10.0,0
695769,13fe272a0625aa3bca751f2c5dca34af,win8defender,1.1.15100.1,4.18.1807.18075,1.273.857.0,0,7.0,0,,53447.0,1.0,1.0,1,214,58607.0,27.0,287.0,75,windows10,x64,10.0.0.0,17134,256,rs4,17134.1.amd64fre.rs4_release.180410-1804,Pro,1.0,0,,0.0,137.0,,1.0,1.0,Desktop,Windows.Desktop,4909.0,317701.0,12.0,5.0,3114.0,,114473.0,SSD,113922.0,0,16384.0,Desktop,13.3,1024.0,768.0,Desktop,,4294967295.0,10.0.17134.165,amd64,rs4_release,17134,165,Professional,PROFESSIONAL,IBSClean,8.0,31,UNKNOWN,0,IS_GENUINE,Volume:GVLK,,0.0,Unknown,,142.0,52530.0,0,,0.0,0,0,0.0,0.0,1.0,1
6347842,b62f78e0cd3ce63c671c49ef65233e69,win8defender,1.1.15000.2,4.18.1806.18062,1.271.601.0,0,8.0,0,,63682.0,1.0,1.0,1,97,122028.0,18.0,126.0,124,windows10,x86,10.0.0.0,17134,256,rs4,17134.1.x86fre.rs4_release.180410-1804,Pro,0.0,0,,0.0,137.0,RequireAdmin,1.0,1.0,Desktop,Windows.Desktop,4909.0,317701.0,2.0,5.0,3512.0,,76319.0,Unspecified,75432.0,0,2048.0,Desktop,17.0,1280.0,1024.0,Desktop,,4294967295.0,10.0.17134.112,x86,rs4_release,17134,112,Professional,PROFESSIONAL,UUPUpgrade,18.0,72,Notify,0,IS_GENUINE,Retail,,0.0,Retail,,142.0,52530.0,0,,0.0,0,0,0.0,0.0,15.0,0
2317998,427ec0698bbcffb9465ffb8c851eaecf,win8defender,1.1.14600.4,4.13.17134.112,1.263.48.0,0,7.0,0,,,,,1,44,,27.0,57.0,218,windows10,x86,10.0.0.0,17134,256,rs4,17134.1.x86fre.rs4_release.180410-1804,Pro,,0,,,137.0,,1.0,1.0,Desktop,Windows.Desktop,2668.0,165440.0,2.0,5.0,3224.0,,152627.0,HDD,151731.0,0,2048.0,Desktop,18.4,1280.0,1024.0,Desktop,,4294967295.0,10.0.17134.165,x86,rs4_release,17134,165,Professional,PROFESSIONAL,Upgrade,9.0,34,FullAuto,0,IS_GENUINE,Retail,,0.0,Retail,,628.0,12897.0,0,,0.0,0,0,0.0,1.0,10.0,1
7787806,df727eb3714a682820998f09ebda3aa0,win8defender,1.1.15100.1,4.18.1807.18075,1.273.781.0,0,7.0,0,,53447.0,1.0,1.0,1,44,20554.0,27.0,57.0,218,windows10,x64,10.0.0.0,17134,768,rs4,17134.1.amd64fre.rs4_release.180410-1804,Home,1.0,0,,0.0,137.0,,1.0,1.0,Notebook,Windows.Desktop,2102.0,241876.0,4.0,5.0,3063.0,,953869.0,HDD,937141.0,0,8192.0,Notebook,15.5,1366.0,768.0,Mobile,,0.0,10.0.17134.165,amd64,rs4_release,17134,165,CoreSingleLanguage,CORE_SINGLELANGUAGE,CleanPCRefresh,10.0,35,FullAuto,0,IS_GENUINE,OEM:DM,,0.0,Retail,,554.0,33154.0,1,,0.0,0,0,0.0,0.0,10.0,0
1724416,317dcd310bbb1dc151c0c80afe6dcd05,win8defender,1.1.15200.1,4.18.1807.18075,1.275.810.0,0,7.0,0,,47238.0,2.0,1.0,1,29,56427.0,18.0,35.0,171,windows10,x64,10.0.0.0,15063,768,rs2,15063.0.amd64fre.rs2_release.170317-1834,Home,1.0,0,,0.0,108.0,,1.0,1.0,PCOther,Windows.Desktop,3890.0,298690.0,4.0,5.0,1914.0,,29824.0,SSD,29256.0,0,2048.0,Notebook,14.0,1366.0,768.0,Slate,,26493.0,10.0.15063.1266,amd64,rs2_release,15063,1266,CoreSingleLanguage,CORE_SINGLELANGUAGE,Reset,26.0,119,Notify,0,IS_GENUINE,OEM:DM,,0.0,Retail,,142.0,6728.0,1,,0.0,0,0,1.0,0.0,10.0,1
2142669,3d7cfd51079a3ca08f9364daafb26c7e,win8defender,1.1.15300.6,4.13.17134.228,1.275.1555.0,0,7.0,0,,53447.0,1.0,1.0,1,89,66953.0,27.0,277.0,75,windows10,x64,10.0.0.0,17134,768,rs4,17134.1.amd64fre.rs4_release.180410-1804,Home,1.0,0,,0.0,137.0,,1.0,1.0,Desktop,Windows.Desktop,4589.0,313586.0,8.0,1.0,1253.0,,238475.0,SSD,237860.0,0,16384.0,Desktop,21.7,1920.0,1080.0,Desktop,,4294967295.0,10.0.17134.286,amd64,rs4_release,17134,286,Core,CORE,Reset,7.0,30,FullAuto,0,IS_GENUINE,OEM:NONSLP,,0.0,Retail,,142.0,11214.0,0,,0.0,0,0,0.0,0.0,1.0,0
